"filename", "language", "wxml", "JSON", "JavaScript", "CSS", "XML", "TypeScript", "comment", "blank", "total"
"d:\User_program\bs\xyyz-new\miniprogram\pages\ai-chat\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 1, 8
"d:\User_program\bs\xyyz-new\miniprogram\pages\ai-chat\index.wxml", "wxml", 163, 0, 0, 0, 0, 0, 15, 11, 189
"d:\User_program\bs\xyyz-new\miniprogram\pages\ai-chat\index.wxss", "CSS", 0, 0, 0, 459, 0, 0, 15, 67, 541
"d:\User_program\bs\xyyz-new\miniprogram\pages\certification\apply.js", "JavaScript", 0, 0, 215, 0, 0, 0, 0, 29, 244
"d:\User_program\bs\xyyz-new\miniprogram\pages\certification\apply.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\User_program\bs\xyyz-new\miniprogram\pages\certification\apply.wxml", "wxml", 115, 0, 0, 0, 0, 0, 0, 12, 127
"d:\User_program\bs\xyyz-new\miniprogram\pages\certification\apply.wxss", "CSS", 0, 0, 0, 128, 0, 0, 1, 25, 154
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\manage.js", "JavaScript", 0, 0, 216, 0, 0, 0, 0, 34, 250
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\manage.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\manage.wxml", "wxml", 107, 0, 0, 0, 0, 0, 0, 11, 118
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\manage.wxss", "CSS", 0, 0, 0, 190, 0, 0, 0, 36, 226
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\room.js", "JavaScript", 0, 0, 1022, 0, 0, 0, 41, 140, 1203
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\room.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 1, 10
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\room.wxml", "wxml", 230, 0, 0, 0, 0, 0, 31, 22, 283
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\room.wxss", "CSS", 0, 0, 0, 700, 0, 0, 29, 115, 844
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\search.js", "JavaScript", 0, 0, 119, 0, 0, 0, 0, 20, 139
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\search.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\search.wxml", "wxml", 50, 0, 0, 0, 0, 0, 0, 7, 57
"d:\User_program\bs\xyyz-new\miniprogram\pages\chat\search.wxss", "CSS", 0, 0, 0, 102, 0, 0, 0, 17, 119
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\detail.js", "JavaScript", 0, 0, 1215, 0, 0, 0, 244, 223, 1682
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\detail.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 1, 13
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\detail.wxml", "wxml", 310, 0, 0, 0, 0, 0, 23, 25, 358
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\detail.wxss", "CSS", 0, 0, 0, 600, 0, 0, 21, 126, 747
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\index.js", "JavaScript", 0, 0, 574, 0, 0, 0, 30, 75, 679
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\index.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 1, 10
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\index.wxml", "wxml", 374, 0, 0, 0, 0, 0, 22, 14, 410
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\index.wxss", "CSS", 0, 0, 0, 640, 0, 0, 28, 113, 781
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\post.js", "JavaScript", 0, 0, 576, 0, 0, 0, 131, 98, 805
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\post.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 1, 14
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\post.wxml", "wxml", 170, 0, 0, 0, 0, 0, 17, 10, 197
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\post.wxss", "CSS", 0, 0, 0, 367, 0, 0, 18, 66, 451
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\topic.js", "JavaScript", 0, 0, 262, 0, 0, 0, 60, 37, 359
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\topic.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 1, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\topic.wxml", "wxml", 169, 0, 0, 0, 0, 0, 22, 12, 203
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\topic.wxss", "CSS", 0, 0, 0, 457, 0, 0, 23, 73, 553
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\user-profile.js", "JavaScript", 0, 0, 697, 0, 0, 0, 0, 102, 799
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\user-profile.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 2, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\user-profile.wxml", "wxml", 190, 0, 0, 0, 0, 0, 2, 26, 218
"d:\User_program\bs\xyyz-new\miniprogram\pages\community\user-profile.wxss", "CSS", 0, 0, 0, 611, 0, 0, 0, 91, 702
"d:\User_program\bs\xyyz-new\miniprogram\pages\example\index.js", "JavaScript", 0, 0, 514, 0, 0, 0, 28, 28, 570
"d:\User_program\bs\xyyz-new\miniprogram\pages\example\index.json", "JSON", 0, 5, 0, 0, 0, 0, 0, 0, 5
"d:\User_program\bs\xyyz-new\miniprogram\pages\example\index.wxml", "wxml", 174, 0, 0, 0, 0, 0, 8, 8, 190
"d:\User_program\bs\xyyz-new\miniprogram\pages\example\index.wxss", "CSS", 0, 0, 0, 159, 0, 0, 2, 24, 185
"d:\User_program\bs\xyyz-new\miniprogram\pages\gerenzhongxin\gerenzhongxin.js", "JavaScript", 0, 0, 1124, 0, 0, 0, 0, 113, 1237
"d:\User_program\bs\xyyz-new\miniprogram\pages\gerenzhongxin\gerenzhongxin.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 1, 8
"d:\User_program\bs\xyyz-new\miniprogram\pages\gerenzhongxin\gerenzhongxin.wxml", "wxml", 363, 0, 0, 0, 0, 0, 0, 24, 387
"d:\User_program\bs\xyyz-new\miniprogram\pages\gerenzhongxin\gerenzhongxin.wxss", "CSS", 0, 0, 0, 698, 0, 0, 0, 107, 805
"d:\User_program\bs\xyyz-new\miniprogram\pages\home\home.js", "JavaScript", 0, 0, 426, 0, 0, 0, 20, 75, 521
"d:\User_program\bs\xyyz-new\miniprogram\pages\home\home.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\User_program\bs\xyyz-new\miniprogram\pages\home\home.wxml", "wxml", 139, 0, 0, 0, 0, 0, 10, 17, 166
"d:\User_program\bs\xyyz-new\miniprogram\pages\home\home.wxss", "CSS", 0, 0, 0, 426, 0, 0, 18, 69, 513
"d:\User_program\bs\xyyz-new\miniprogram\pages\home\hunan.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\User_program\bs\xyyz-new\miniprogram\pages\index\index.js", "JavaScript", 0, 0, 169, 0, 0, 0, 16, 3, 188
"d:\User_program\bs\xyyz-new\miniprogram\pages\index\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 6
"d:\User_program\bs\xyyz-new\miniprogram\pages\index\index.wxml", "wxml", 28, 0, 0, 0, 0, 0, 1, 0, 29
"d:\User_program\bs\xyyz-new\miniprogram\pages\index\index.wxss", "CSS", 0, 0, 0, 122, 0, 0, 1, 20, 143
"d:\User_program\bs\xyyz-new\miniprogram\pages\login\login.js", "JavaScript", 0, 0, 297, 0, 0, 0, 60, 44, 401
"d:\User_program\bs\xyyz-new\miniprogram\pages\login\login.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 2, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\login\login.wxml", "wxml", 96, 0, 0, 0, 0, 0, 12, 12, 120
"d:\User_program\bs\xyyz-new\miniprogram\pages\login\login.wxss", "CSS", 0, 0, 0, 319, 0, 0, 14, 54, 387
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\category.js", "JavaScript", 0, 0, 103, 0, 0, 0, 0, 14, 117
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\category.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\category.wxml", "wxml", 70, 0, 0, 0, 0, 0, 13, 7, 90
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\category.wxss", "CSS", 0, 0, 0, 180, 0, 0, 12, 35, 227
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\checkout.js", "JavaScript", 0, 0, 245, 0, 0, 0, 0, 32, 277
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\checkout.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\checkout.wxml", "wxml", 106, 0, 0, 0, 0, 0, 0, 7, 113
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\checkout.wxss", "CSS", 0, 0, 0, 240, 0, 0, 5, 44, 289
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\detail.js", "JavaScript", 0, 0, 449, 0, 0, 0, 0, 60, 509
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\detail.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 1, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\detail.wxml", "wxml", 265, 0, 0, 0, 0, 0, 0, 34, 299
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\detail.wxss", "CSS", 0, 0, 0, 893, 0, 0, 1, 137, 1031
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\home.js", "JavaScript", 0, 0, 493, 0, 0, 0, 0, 79, 572
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\home.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 1, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\home.wxml", "wxml", 225, 0, 0, 0, 0, 0, 0, 17, 242
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\home.wxss", "CSS", 0, 0, 0, 563, 0, 0, 0, 85, 648
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\topic.js", "JavaScript", 0, 0, 150, 0, 0, 0, 0, 19, 169
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\topic.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 2, 15
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\topic.wxml", "wxml", 109, 0, 0, 0, 0, 0, 12, 9, 130
"d:\User_program\bs\xyyz-new\miniprogram\pages\mall\topic.wxss", "CSS", 0, 0, 0, 215, 0, 0, 9, 40, 264
"d:\User_program\bs\xyyz-new\miniprogram\pages\message\list.js", "JavaScript", 0, 0, 224, 0, 0, 0, 2, 44, 270
"d:\User_program\bs\xyyz-new\miniprogram\pages\message\list.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 2, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\message\list.wxml", "wxml", 63, 0, 0, 0, 0, 0, 10, 8, 81
"d:\User_program\bs\xyyz-new\miniprogram\pages\message\list.wxss", "CSS", 0, 0, 0, 182, 0, 0, 9, 32, 223
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\detail.js", "JavaScript", 0, 0, 380, 0, 0, 0, 22, 46, 448
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\detail.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\detail.wxml", "wxml", 335, 0, 0, 0, 0, 0, 0, 20, 355
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\detail.wxss", "CSS", 0, 0, 0, 799, 0, 0, 0, 137, 936
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\list.js", "JavaScript", 0, 0, 735, 0, 0, 0, 0, 110, 845
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\list.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\list.wxml", "wxml", 286, 0, 0, 0, 0, 0, 0, 32, 318
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\list.wxss", "CSS", 0, 0, 0, 661, 0, 0, 0, 104, 765
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\logistics.js", "JavaScript", 0, 0, 145, 0, 0, 0, 3, 15, 163
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\logistics.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 1, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\logistics.wxml", "wxml", 104, 0, 0, 0, 0, 0, 10, 8, 122
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\logistics.wxss", "CSS", 0, 0, 0, 288, 0, 0, 7, 48, 343
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\seller-list.js", "JavaScript", 0, 0, 524, 0, 0, 0, 1, 67, 592
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\seller-list.json", "JSON", 0, 16, 0, 0, 0, 0, 0, 1, 17
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\seller-list.wxml", "wxml", 297, 0, 0, 0, 0, 0, 0, 32, 329
"d:\User_program\bs\xyyz-new\miniprogram\pages\order\seller-list.wxss", "CSS", 0, 0, 0, 703, 0, 0, 0, 110, 813
"d:\User_program\bs\xyyz-new\miniprogram\pages\product\manage.js", "JavaScript", 0, 0, 362, 0, 0, 0, 0, 57, 419
"d:\User_program\bs\xyyz-new\miniprogram\pages\product\manage.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 1, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\product\manage.wxml", "wxml", 214, 0, 0, 0, 0, 0, 0, 18, 232
"d:\User_program\bs\xyyz-new\miniprogram\pages\product\manage.wxss", "CSS", 0, 0, 0, 620, 0, 0, 0, 99, 719
"d:\User_program\bs\xyyz-new\miniprogram\pages\product\publish.js", "JavaScript", 0, 0, 815, 0, 0, 0, 0, 118, 933
"d:\User_program\bs\xyyz-new\miniprogram\pages\product\publish.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 2, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\product\publish.wxml", "wxml", 583, 0, 0, 0, 0, 0, 0, 51, 634
"d:\User_program\bs\xyyz-new\miniprogram\pages\product\publish.wxss", "CSS", 0, 0, 0, 1204, 0, 0, 0, 185, 1389
"d:\User_program\bs\xyyz-new\miniprogram\pages\profile\edit.js", "JavaScript", 0, 0, 353, 0, 0, 0, 0, 41, 394
"d:\User_program\bs\xyyz-new\miniprogram\pages\profile\edit.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 1, 10
"d:\User_program\bs\xyyz-new\miniprogram\pages\profile\edit.wxml", "wxml", 122, 0, 0, 0, 0, 0, 0, 10, 132
"d:\User_program\bs\xyyz-new\miniprogram\pages\profile\edit.wxss", "CSS", 0, 0, 0, 196, 0, 0, 0, 33, 229
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\inheritor-detail.js", "JavaScript", 0, 0, 113, 0, 0, 0, 0, 18, 131
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\inheritor-detail.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\inheritor-detail.wxml", "wxml", 77, 0, 0, 0, 0, 0, 6, 11, 94
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\inheritor-detail.wxss", "CSS", 0, 0, 0, 246, 0, 0, 10, 38, 294
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\inheritor-list.js", "JavaScript", 0, 0, 108, 0, 0, 0, 0, 22, 130
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\inheritor-list.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 1, 14
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\inheritor-list.wxml", "wxml", 94, 0, 0, 0, 0, 0, 7, 13, 114
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\inheritor-list.wxss", "CSS", 0, 0, 0, 293, 0, 0, 11, 48, 352
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\list.js", "JavaScript", 0, 0, 176, 0, 0, 0, 1, 24, 201
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\list.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 1, 15
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\list.wxml", "wxml", 161, 0, 0, 0, 0, 0, 17, 18, 196
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\list.wxss", "CSS", 0, 0, 0, 328, 0, 0, 10, 54, 392
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\news-detail.js", "JavaScript", 0, 0, 91, 0, 0, 0, 1, 14, 106
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\news-detail.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\news-detail.wxml", "wxml", 91, 0, 0, 0, 0, 0, 17, 17, 125
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\news-detail.wxss", "CSS", 0, 0, 0, 209, 0, 0, 11, 35, 255
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\project-detail.js", "JavaScript", 0, 0, 114, 0, 0, 0, 0, 16, 130
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\project-detail.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\project-detail.wxml", "wxml", 108, 0, 0, 0, 0, 0, 11, 11, 130
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\project-detail.wxss", "CSS", 0, 0, 0, 248, 0, 0, 10, 41, 299
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\project-list.js", "JavaScript", 0, 0, 130, 0, 0, 0, 0, 22, 152
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\project-list.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 1, 14
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\project-list.wxml", "wxml", 116, 0, 0, 0, 0, 0, 5, 13, 134
"d:\User_program\bs\xyyz-new\miniprogram\pages\resource\project-list.wxss", "CSS", 0, 0, 0, 267, 0, 0, 11, 45, 323
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\detail.js", "JavaScript", 0, 0, 55, 0, 0, 0, 0, 9, 64
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\detail.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 1, 10
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\detail.wxml", "wxml", 79, 0, 0, 0, 0, 0, 0, 9, 88
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\detail.wxss", "CSS", 0, 0, 0, 173, 0, 0, 0, 30, 203
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\product-list.js", "JavaScript", 0, 0, 139, 0, 0, 0, 0, 17, 156
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\product-list.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\product-list.wxml", "wxml", 105, 0, 0, 0, 0, 0, 0, 12, 117
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\product-list.wxss", "CSS", 0, 0, 0, 200, 0, 0, 0, 35, 235
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\submit.js", "JavaScript", 0, 0, 202, 0, 0, 0, 0, 28, 230
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\submit.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\submit.wxml", "wxml", 72, 0, 0, 0, 0, 0, 0, 11, 83
"d:\User_program\bs\xyyz-new\miniprogram\pages\review\submit.wxss", "CSS", 0, 0, 0, 110, 0, 0, 0, 19, 129
"d:\User_program\bs\xyyz-new\miniprogram\pages\search\index.js", "JavaScript", 0, 0, 388, 0, 0, 0, 25, 61, 474
"d:\User_program\bs\xyyz-new\miniprogram\pages\search\index.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 1, 10
"d:\User_program\bs\xyyz-new\miniprogram\pages\search\index.wxml", "wxml", 380, 0, 0, 0, 0, 0, 25, 22, 427
"d:\User_program\bs\xyyz-new\miniprogram\pages\search\index.wxss", "CSS", 0, 0, 0, 782, 0, 0, 47, 104, 933
"d:\User_program\bs\xyyz-new\miniprogram\pages\user\relations.js", "JavaScript", 0, 0, 320, 0, 0, 0, 67, 60, 447
"d:\User_program\bs\xyyz-new\miniprogram\pages\user\relations.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 2, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\user\relations.wxml", "wxml", 139, 0, 0, 0, 0, 0, 7, 6, 152
"d:\User_program\bs\xyyz-new\miniprogram\pages\user\relations.wxss", "CSS", 0, 0, 0, 160, 0, 0, 12, 29, 201
"d:\User_program\bs\xyyz-new\miniprogram\pages\venue\detail.js", "JavaScript", 0, 0, 147, 0, 0, 0, 50, 43, 240
"d:\User_program\bs\xyyz-new\miniprogram\pages\venue\detail.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 2, 13
"d:\User_program\bs\xyyz-new\miniprogram\pages\venue\detail.wxml", "wxml", 92, 0, 0, 0, 0, 0, 13, 12, 117
"d:\User_program\bs\xyyz-new\miniprogram\pages\venue\detail.wxss", "CSS", 0, 0, 0, 205, 0, 0, 11, 35, 251
"d:\User_program\bs\xyyz-new\miniprogram\pages\venue\list.js", "JavaScript", 0, 0, 82, 0, 0, 0, 37, 30, 149
"d:\User_program\bs\xyyz-new\miniprogram\pages\venue\list.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\User_program\bs\xyyz-new\miniprogram\pages\venue\list.wxml", "wxml", 37, 0, 0, 0, 0, 0, 6, 5, 48
"d:\User_program\bs\xyyz-new\miniprogram\pages\venue\list.wxss", "CSS", 0, 0, 0, 85, 0, 0, 5, 14, 104
"d:\User_program\bs\xyyz-new\miniprogram\pages\wallet\index.js", "JavaScript", 0, 0, 275, 0, 0, 0, 18, 39, 332
"d:\User_program\bs\xyyz-new\miniprogram\pages\wallet\index.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 1, 15
"d:\User_program\bs\xyyz-new\miniprogram\pages\wallet\index.wxml", "wxml", 99, 0, 0, 0, 0, 0, 14, 9, 122
"d:\User_program\bs\xyyz-new\miniprogram\pages\wallet\index.wxss", "CSS", 0, 0, 0, 275, 0, 0, 5, 48, 328
"d:\User_program\bs\xyyz-new\miniprogram\pages\webview\index.js", "JavaScript", 0, 0, 15, 0, 0, 0, 1, 3, 19
"d:\User_program\bs\xyyz-new\miniprogram\pages\webview\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 1, 7
"d:\User_program\bs\xyyz-new\miniprogram\pages\webview\index.wxml", "wxml", 11, 0, 0, 0, 0, 0, 1, 1, 13
"d:\User_program\bs\xyyz-new\miniprogram\pages\webview\index.wxss", "CSS", 0, 0, 0, 8, 0, 0, 1, 2, 11
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\edit-info.js", "JavaScript", 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\edit-info.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 1, 10
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\edit-info.wxml", "wxml", 137, 0, 0, 0, 0, 0, 0, 12, 149
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\edit-info.wxss", "CSS", 0, 0, 0, 232, 0, 0, 0, 37, 269
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\index.js", "JavaScript", 0, 0, 971, 0, 0, 0, 0, 143, 1114
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\index.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\index.wxml", "wxml", 283, 0, 0, 0, 0, 0, 0, 27, 310
"d:\User_program\bs\xyyz-new\miniprogram\pages\workshop\index.wxss", "CSS", 0, 0, 0, 620, 0, 0, 0, 101, 721
"d:\User_program\bs\xyyz-new\miniprogram\sitemap.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 7
"Total", "-", 10840, 571, 21184, 19621, 11, 416, 1619, 6338, 60600